id,zonaId,municipio,name,lat,lng,status,address,priority,size,confidence,coverage,quality,phone,departamento,source_url,source,categoria,NIT,temperatura,gap_nivel,accion_recomendada,source_agents
caribe_entity_331,cesar_valledupar,Valledupar,Distribuciones La 19,10.470687,-73.257697,ACTIVO,"Carrera 19 #14-10, Valledupar",Alta,Grande,81,75.6,Media,+573212873998,Cesar,null,A3,Distribuidora,954999042-8,98,alta,Evaluar potencial de expansión.,"[""A1"",""A2"",""A3""]"
caribe_entity_332,cesar_valledupar,Valledupar,Ferreeléctricos El Martillo Valledupar,10.472544,-73.255418,ACTIVO,"Calle 14 #17-49, Valledupar",Alta,Mediana,67,69.3,Media,+573235476536,Cesar,https://mock-ferromap.example/entity/332,A3,Ferreteria,946469370-6,66.6,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
caribe_entity_333,cesar_valledupar,Valledupar,Depósito Mejía y Cía,10.486263,-73.262167,ACTIVO,"Carrera 14 #6B-69, Valledupar",Alta,Grande,83,82.0,Alta,+573216620389,Cesar,https://mock-ferromap.example/entity/333,A2,Deposito,978767579-2,80.1,alta,Priorizar activación comercial.,"[""A1"",""A2""]"
caribe_entity_334,cesar_valledupar,Valledupar,Depósito y Ferretería El Mamón,10.481404,-73.249204,VALIDAR,"Carrera 7 #12-79, Valledupar",Alta,Grande,60,69.0,Media,+573180142497,Cesar,https://mock-ferromap.example/entity/334,A3,Deposito,943507596-6,76.7,alta,Validar información y agendar contacto comercial.,"[""A3""]"
caribe_entity_335,cesar_valledupar,Valledupar,Comercializadora La 4,10.470263,-73.236763,ACTIVO,"Carrera 4 #20-37, Valledupar",Alta,Mediana,99,100,Alta,+573150077522,Cesar,https://mock-ferromap.example/entity/335,A1,Distribuidora,973423126-5,72.6,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_336,cesar_valledupar,Valledupar,Ferretería y Pinturas El Pelícano,10.469989,-73.266021,ACTIVO,"Carrera 21 Bis #12C-53, Valledupar",Alta,Pequeña,75,70.1,Media,+573115791717,Cesar,null,A1,Ferreteria,957967007-3,78.5,alta,Priorizar activación comercial.,"[""A1""]"
caribe_entity_337,cesar_valledupar,Valledupar,Materiales Del Cesar,10.486934,-73.272033,ACTIVO,"Carrera 23 #4-46, Valledupar",Alta,Pequeña,70,70.3,Media,+573192818695,Cesar,null,A3,Deposito,954366316-4,77.4,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_338,cesar_valledupar,Valledupar,Depósito de Materiales Guatapurí Valledupar,10.463202,-73.233193,ACTIVO,"Carrera 4C #24-89, Valledupar",Alta,Pequeña,87,84.3,Alta,+573141321001,Cesar,null,A2,Deposito,952604698-7,39.8,baja,Mantener seguimiento.,"[""A1"",""A2""]"
caribe_entity_339,cesar_valledupar,Valledupar,Depósito Las Flores,10.475521,-73.250253,VALIDAR,"Carrera 11A #14-25, Valledupar",Alta,Grande,51,55.5,Baja,+573104748658,Cesar,https://mock-ferromap.example/entity/339,A1,Deposito,976541663-5,91.4,alta,Validar información y agendar contacto comercial.,"[""A1"",""A2""]"
caribe_entity_340,cesar_valledupar,Valledupar,Depósito y Ferretería Del Cesar,10.468586,-73.237331,VALIDAR,"Calle 20B #4E-84, Valledupar",Alta,Pequeña,51,58.6,Baja,+573052196364,Cesar,https://mock-ferromap.example/entity/340,A1,Deposito,978540374-4,39.7,baja,Validar información del establecimiento.,"[""A1""]"
caribe_entity_341,cesar_valledupar,Valledupar,Depósito Guatapurí Valledupar,10.457997,-73.276053,ACTIVO,"Calle 16 B1 #36Bis-12, Valledupar",Alta,Mediana,91,84.2,Alta,+573159810383,Cesar,null,A3,Deposito,978665363-0,90.1,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_342,cesar_valledupar,Valledupar,Depósito de Materiales El Arenal,10.447747,-73.266154,VALIDAR,"Carrera 34 #20B-55, Valledupar",Alta,Mediana,54,51.0,Baja,+573048676009,Cesar,https://mock-ferromap.example/entity/342,A2,Deposito,945211808-8,58.8,media,Validar información del establecimiento.,"[""A2""]"
caribe_entity_343,cesar_valledupar,Valledupar,Ferrecentro Rodríguez y Cía,10.485075,-73.269474,ACTIVO,"Carrera 19D #5-20, Valledupar",Alta,Pequeña,63,78.3,Media,+573053280833,Cesar,https://mock-ferromap.example/entity/343,A2,Ferreteria,961949283-8,79.0,alta,Priorizar activación comercial.,"[""A2""]"
caribe_entity_344,cesar_valledupar,Valledupar,Depósito de Materiales La Ceiba,10.479615,-73.241591,VALIDAR,"Carrera 2 #15A-54, Valledupar",Alta,Grande,61,56.6,Baja,+573500262005,Cesar,https://mock-ferromap.example/entity/344,A2,Deposito,954052941-1,87.7,alta,Validar información y agendar contacto comercial.,"[""A2""]"
caribe_entity_345,cesar_valledupar,Valledupar,Ferretería Las Flores,10.463323,-73.243140,ACTIVO,"Carrera 7A #22-08, Valledupar",Alta,Pequeña,89,88.0,Alta,+573105712047,Cesar,null,A2,Ferreteria,947853479-1,55.4,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_346,cesar_valledupar,Valledupar,Depósito Sicarare,10.448036,-73.247557,ACTIVO,"Calle 40 #20-04, Valledupar",Alta,Pequeña,79,80.9,Media,+573003032193,Cesar,https://mock-ferromap.example/entity/346,A3,Deposito,946619087-0,78.1,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_347,cesar_valledupar,Valledupar,Distribuidora Ferretera El Carmen,10.481103,-73.262184,VALIDAR,"Calle 7B #19A-21, Valledupar",Alta,Mediana,66,66.0,Media,+573141170048,Cesar,https://mock-ferromap.example/entity/347,A2,Distribuidora,958336266-0,91.3,alta,Validar información y agendar contacto comercial.,"[""A2"",""A3""]"
caribe_entity_348,cesar_valledupar,Valledupar,Ferretería y Pinturas La 30 Valledupar,10.459349,-73.233258,ACTIVO,"Calle 30 #4H-66, Valledupar",Alta,Pequeña,93,95.2,Alta,+573131948385,Cesar,https://mock-ferromap.example/entity/348,A1,Ferreteria,947916334-2,60.1,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_349,cesar_valledupar,Valledupar,Ferretería El Faro,10.462701,-73.243986,INACTIVO,"Carrera 12 #22-42, Valledupar",Alta,Pequeña,63,61.9,Media,+573233699930,Cesar,https://mock-ferromap.example/entity/349,A3,Ferreteria,945737373-4,82.9,alta,Verificar reactivación del establecimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_350,cesar_valledupar,Valledupar,Ferrecentro Monserrate,10.474088,-73.252623,ACTIVO,"Calle 14 #14-68, Valledupar",Alta,Pequeña,86,75.9,Alta,+573058483328,Cesar,null,A1,Ferreteria,947066533-3,51.2,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
caribe_entity_351,cesar_valledupar,Valledupar,Distribuciones La 4b,10.462127,-73.232030,INACTIVO,"Carrera 4b #27-29, Valledupar",Alta,Pequeña,70,68.6,Media,+573050421322,Cesar,https://mock-ferromap.example/entity/351,A2,Distribuidora,954634229-1,29.6,baja,Validar estado operativo del establecimiento.,"[""A2"",""A3""]"
caribe_entity_352,cesar_aguachica,Aguachica,Depósito y Ferretería Hermanos Rodríguez,8.298012,-73.615190,ACTIVO,"Carrera 17 #16-77, Aguachica",Media,Grande,79,69.4,Media,+573161383715,Cesar,null,A2,Deposito,972855394-2,38.4,baja,Mantener seguimiento.,"[""A2""]"
caribe_entity_353,cesar_aguachica,Aguachica,Ferretería San Antonio,8.311192,-73.611162,ACTIVO,"Carrera 24 #4-96, Aguachica",Media,Mediana,79,88.0,Alta,+573022972388,Cesar,https://mock-ferromap.example/entity/353,A3,Ferreteria,949671263-1,53.5,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_354,cesar_aguachica,Aguachica,Materiales La Plomada,8.307704,-73.600919,ACTIVO,"Carrera 36 #7-03, Aguachica",Media,Mediana,70,71.0,Media,+573224772654,Cesar,null,A1,Deposito,955215962-9,42.6,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_355,cesar_aguachica,Aguachica,Ferrecentro Horizonte,8.308240,-73.605126,ACTIVO,"Carrera 30B #7-61, Aguachica",Media,Mediana,74,71.1,Media,+573230142488,Cesar,https://mock-ferromap.example/entity/355,A1,Ferreteria,941555943-6,54.1,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_356,cesar_aguachica,Aguachica,Materiales La 16,8.309272,-73.617971,ACTIVO,"Carrera 16 #5-12, Aguachica",Media,Pequeña,94,93.5,Alta,+573240977928,Cesar,null,A2,Deposito,953076211-1,53.3,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_357,cesar_aguachica,Aguachica,Depósito de Materiales Hermanos Arrieta,8.301119,-73.616115,ACTIVO,"Carrera 17 #12A-18, Aguachica",Media,Mediana,65,71.6,Media,+573205834133,Cesar,null,A3,Deposito,956527804-6,41.0,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_358,cesar_aguachica,Aguachica,Ferrecentro Del Valle,8.320274,-73.606265,ACTIVO,"Calle 16 Norte #31-52, Aguachica",Media,Mediana,85,83.6,Alta,+573109624206,Cesar,https://mock-ferromap.example/entity/358,A3,Ferreteria,950515650-5,41.3,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_359,cesar_aguachica,Aguachica,Depósito de Materiales La 2,8.312940,-73.605543,ACTIVO,"Calle 2 #31-19, Aguachica",Media,Pequeña,66,65.3,Media,+573160935786,Cesar,null,A2,Deposito,974201409-5,50.8,media,Fortalecer cobertura comercial.,"[""A2""]"
caribe_entity_360,cesar_codazzi,Agustín Codazzi,Materiales La 23,10.037806,-73.247778,ACTIVO,"Calle 23 #6-60, Agustín Codazzi",Baja,Mediana,96,80.1,Alta,+573125079173,Cesar,null,A2,Deposito,945370134-3,25.0,baja,Mantener seguimiento.,"[""A2""]"
caribe_entity_361,cesar_codazzi,Agustín Codazzi,Depósito El Arenal,10.019202,-73.241610,ACTIVO,"Carrera 16 #8-66, Agustín Codazzi",Baja,Pequeña,73,80.4,Media,+573236387169,Cesar,null,A2,Deposito,970164312-6,33.6,baja,Mantener seguimiento.,"[""A1"",""A2""]"
caribe_entity_362,cesar_codazzi,Agustín Codazzi,Ferrecentro Guatapurí,10.028211,-73.229816,ACTIVO,"carrera 11 #39-08, Agustín Codazzi",Baja,Pequeña,79,83.5,Alta,+573016063040,Cesar,https://mock-ferromap.example/entity/362,A3,Ferreteria,956110032-6,49.5,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_363,cesar_codazzi,Agustín Codazzi,Ferretería y Pinturas Del Valle,10.032799,-73.237070,ACTIVO,"Calle 12 #17-70, Agustín Codazzi",Baja,Mediana,84,96.0,Alta,+573051567578,Cesar,https://mock-ferromap.example/entity/363,A2,Ferreteria,958224252-7,29.5,baja,Mantener seguimiento.,"[""A2""]"
caribe_entity_364,cesar_codazzi,Agustín Codazzi,Ferretería San Martín,10.034410,-73.223972,ACTIVO,"Calle 13 #6-08, Agustín Codazzi",Baja,Mediana,91,81.6,Alta,+573163792510,Cesar,null,A3,Ferreteria,943976600-9,38.1,baja,Mantener seguimiento.,"[""A3""]"
caribe_entity_365,cordoba_monteria,Montería,Depósito y Ferretería El Porvenir,8.736820,-75.864011,VALIDAR,"Carrera 37 #23-04, Montería",Alta,Mediana,72,63.7,Media,+573151058553,Córdoba,null,A1,Deposito,966696927-3,98,alta,Validar información y agendar contacto comercial.,"[""A1""]"
caribe_entity_366,cordoba_monteria,Montería,Ferreeléctricos La 29J,8.724235,-75.871882,ACTIVO,"Calle 29J #29K-83, Montería",Alta,Pequeña,92,100,Alta,+573175107347,Córdoba,https://mock-ferromap.example/entity/366,A2,Ferreteria,941531480-4,78.0,alta,Priorizar activación comercial.,"[""A2"",""A3""]"
caribe_entity_367,cordoba_monteria,Montería,Ferretería Punta Brava,8.724575,-75.871008,ACTIVO,"Calle 3D #30B-93, Montería",Alta,Mediana,73,72.2,Media,+573110042397,Córdoba,null,A1,Ferreteria,942192116-6,64.5,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_368,cordoba_monteria,Montería,Comercializadora La Candelaria,8.755995,-75.865167,ACTIVO,"Carrera 16B #48-61, Montería",Alta,Grande,69,70.3,Media,+573160594155,Córdoba,https://mock-ferromap.example/entity/368,A3,Distribuidora,943244588-7,63.0,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_369,cordoba_monteria,Montería,Ferreeléctricos San Martín,8.736963,-75.870850,ACTIVO,"Calle 18 #29-18, Montería",Alta,Pequeña,71,81.0,Media,+573009514708,Córdoba,https://mock-ferromap.example/entity/369,A3,Ferreteria,968495068-6,49.4,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_370,cordoba_monteria,Montería,Ferretería y Pinturas La Estrella Montería,8.764853,-75.898059,INACTIVO,"Carrera 19 W #28-08, Montería",Alta,Pequeña,48,33.9,Baja,+573156776561,Córdoba,null,A1,Ferreteria,976193042-8,34.9,baja,Validar estado operativo del establecimiento.,"[""A1"",""A3""]"
caribe_entity_371,cordoba_monteria,Montería,Materiales La 41,8.747757,-75.868181,ACTIVO,"Calle 41 #18A-45, Montería",Alta,Mediana,78,58.4,Media,+573510689739,Córdoba,null,A2,Deposito,944917380-5,69.0,media,Fortalecer cobertura comercial.,"[""A2"",""A3""]"
caribe_entity_372,cordoba_monteria,Montería,Depósito El Cañaguate,8.734587,-75.862601,ACTIVO,"Calle 18 #39-60, Montería",Alta,Mediana,72,66.6,Media,+573119981278,Córdoba,null,A2,Deposito,954254027-1,89.8,alta,Priorizar activación comercial.,"[""A2""]"
caribe_entity_373,cordoba_monteria,Montería,Comercializadora El Ladrillo,8.746297,-75.907324,VALIDAR,"Calle 4A #10W-19, Montería",Alta,Mediana,63,52.2,Baja,+573159335482,Córdoba,null,A1,Distribuidora,968951563-7,40.2,media,Validar información del establecimiento.,"[""A1""]"
caribe_entity_374,cordoba_monteria,Montería,Ferrecentro La Unión Montería,8.745548,-75.892038,ACTIVO,"Carrera 5 #12-53, Montería",Alta,Mediana,74,77.8,Media,+573135475214,Córdoba,https://mock-ferromap.example/entity/374,A3,Ferreteria,956005092-9,88.3,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_375,cordoba_monteria,Montería,Ferretería Bula y Cía Montería,8.775232,-75.867553,VALIDAR,"Carrera 4 #63-67, Montería",Alta,Mediana,62,60.1,Media,+573168307634,Córdoba,null,A1,Ferreteria,968496974-9,85.7,alta,Validar información y agendar contacto comercial.,"[""A1"",""A2""]"
caribe_entity_376,cordoba_monteria,Montería,Ferreeléctricos La 5,8.748434,-75.890095,ACTIVO,"Carrera 5 #16-56, Montería",Alta,Mediana,88,81.7,Alta,+573235333447,Córdoba,null,A2,Ferreteria,953740413-0,87.8,alta,Priorizar activación comercial.,"[""A2"",""A3""]"
caribe_entity_377,cordoba_monteria,Montería,Ferreeléctricos Ribereña,8.750783,-75.870422,ACTIVO,"Calle 41 #19-59, Montería",Alta,Pequeña,76,64.2,Media,+573243274468,Córdoba,null,A3,Ferreteria,963631749-9,43.7,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
caribe_entity_378,cordoba_monteria,Montería,Ferretería San Rafael,8.745290,-75.884821,ACTIVO,"Calle 16A #12-73, Montería",Alta,Pequeña,70,70.4,Media,+573158313150,Córdoba,https://mock-ferromap.example/entity/378,A3,Ferreteria,955808565-3,70.5,alta,Priorizar activación comercial.,"[""A2"",""A3""]"
caribe_entity_379,cordoba_monteria,Montería,Ferretería y Pinturas Los Mangos,8.750145,-75.907939,ACTIVO,"Calle 7 #12W-89, Montería",Alta,Mediana,85,96.7,Alta,+573180580189,Córdoba,https://mock-ferromap.example/entity/379,A2,Ferreteria,953460102-3,75.5,alta,Priorizar activación comercial.,"[""A1"",""A2""]"
caribe_entity_380,cordoba_monteria,Montería,Depósito La Bendición,8.767807,-75.881657,ACTIVO,"Transversal 1A #42A-96, Montería",Alta,Grande,74,80.5,Media,+573019264350,Córdoba,https://mock-ferromap.example/entity/380,A3,Deposito,975623099-1,63.7,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_381,cordoba_monteria,Montería,Ferrecentro La Viga,8.743758,-75.875036,ACTIVO,"Carrera 20 #23-10, Montería",Alta,Pequeña,63,81.0,Media,+573218228561,Córdoba,https://mock-ferromap.example/entity/381,A3,Ferreteria,946635221-9,62.9,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_382,cordoba_monteria,Montería,Ferretería Del Sinú,8.760776,-75.869658,ACTIVO,"Carrera 14F #48-98, Montería",Alta,Mediana,97,99.8,Alta,+573149449279,Córdoba,https://mock-ferromap.example/entity/382,A3,Ferreteria,968490985-2,86.6,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_383,cordoba_monteria,Montería,Distribuidora Ferretera La Bendición,8.761375,-75.881402,VALIDAR,"Calle 37 #3-83, Montería",Alta,Mediana,55,63.9,Baja,+573189599764,Córdoba,https://mock-ferromap.example/entity/383,A2,Distribuidora,942677722-2,83.4,alta,Validar información y agendar contacto comercial.,"[""A2"",""A3""]"
caribe_entity_384,cordoba_monteria,Montería,Ferrecentro Cordobesa,8.761388,-75.870576,ACTIVO,"Carrera 14E #47-41, Montería",Alta,Mediana,99,98.2,Alta,+573127407661,Córdoba,https://mock-ferromap.example/entity/384,A3,Ferreteria,972974081-2,85.1,alta,Priorizar activación comercial.,"[""A2"",""A3""]"
caribe_entity_385,cordoba_monteria,Montería,Ferreeléctricos La 22W,8.765542,-75.899169,ACTIVO,"Carrera 22W #28-74, Montería",Alta,Grande,73,71.0,Media,+573045845615,Córdoba,null,A2,Ferreteria,960452993-0,58.2,media,Fortalecer cobertura comercial.,"[""A2""]"
caribe_entity_386,cordoba_monteria,Montería,Materiales Buenos Aires,8.759920,-75.869921,INACTIVO,"Carrera 14F 1 #46-44, Montería",Alta,Mediana,78,75,Media,+573513693010,Córdoba,null,A3,Deposito,970821753-1,66.0,media,Verificar reactivación del establecimiento.,"[""A3""]"
caribe_entity_387,cordoba_monteria,Montería,Ferretería Hermanos Polo,8.741324,-75.865220,VALIDAR,"Calle 28A #33-91, Montería",Alta,Pequeña,54,55.6,Baja,+573184555190,Córdoba,https://mock-ferromap.example/entity/387,A2,Ferreteria,978765340-0,38.6,baja,Validar información del establecimiento.,"[""A2""]"
caribe_entity_388,cordoba_monteria,Montería,Ferretería El Mamón,8.739685,-75.897085,ACTIVO,"Diagonal 16 #2-92, Montería",Alta,Grande,71,77.2,Media,+573516583679,Córdoba,https://mock-ferromap.example/entity/388,A1,Ferreteria,975777673-9,70.5,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_389,cordoba_monteria,Montería,Ferreeléctricos Santa Rita,8.732913,-75.898261,ACTIVO,"Transversal 1B #3-41, Montería",Alta,Grande,75,74.0,Media,+573111584779,Córdoba,null,A1,Ferreteria,951256713-2,71.1,alta,Priorizar activación comercial.,"[""A1""]"
caribe_entity_390,cordoba_monteria,Montería,Ferretería El Oasis,8.724242,-75.888449,VALIDAR,"Calle 5A Sur #13-42, Montería",Alta,Mediana,62,49.9,Baja,+573202352874,Córdoba,null,A3,Ferreteria,959232779-3,94.8,alta,Validar información y agendar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_391,cordoba_monteria,Montería,Depósito Pacheco y Cía,8.762164,-75.891272,ACTIVO,"Calle 31 #3W-91, Montería",Alta,Mediana,85,93.5,Alta,+573009574338,Córdoba,https://mock-ferromap.example/entity/391,A1,Deposito,952945710-0,66.2,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_392,cordoba_monteria,Montería,Ferretería La Palmera,8.728900,-75.883647,VALIDAR,"Calle 3I #18-22, Montería",Alta,Pequeña,59,57.3,Baja,+573059775401,Córdoba,https://mock-ferromap.example/entity/392,A1,Ferreteria,950541087-8,46.3,media,Validar información del establecimiento.,"[""A1"",""A3""]"
caribe_entity_393,cordoba_monteria,Montería,Depósito La Estrella Montería,8.732633,-75.872713,ACTIVO,"Carrera 29 #10-43, Montería",Alta,Pequeña,90,91.7,Alta,+573225450304,Córdoba,https://mock-ferromap.example/entity/393,A1,Deposito,959647816-1,44.8,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_394,cordoba_monteria,Montería,Depósito de Materiales Doria y Cía,8.766878,-75.876503,ACTIVO,"Carrera 2 #46-42, Montería",Alta,Grande,80,74.3,Media,+573194178646,Córdoba,null,A3,Deposito,971698750-4,71.1,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_395,cordoba_monteria,Montería,Ferretería La Esquina,8.780446,-75.867347,ACTIVO,"Carrera 3 #68-96, Montería",Alta,Pequeña,88,90.1,Alta,+573155897886,Córdoba,https://mock-ferromap.example/entity/395,A2,Ferreteria,968769201-7,67.8,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_396,cordoba_monteria,Montería,Ferretería y Pinturas La 9,8.737854,-75.887592,ACTIVO,"Calle 9 #9-94, Montería",Alta,Grande,91,87.8,Alta,+573153772332,Córdoba,null,A1,Ferreteria,942560480-1,67.5,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
caribe_entity_397,cordoba_monteria,Montería,Ferretería y Pinturas Ribereña,8.744122,-75.881531,ACTIVO,"Calle 16A #14B-63, Montería",Alta,Mediana,87,88.6,Alta,+573141006927,Córdoba,https://mock-ferromap.example/entity/397,A1,Ferreteria,949678843-5,76.5,alta,Priorizar activación comercial.,"[""A1""]"
caribe_entity_398,cordoba_monteria,Montería,Ferretería La Sabana,8.743411,-75.898031,ACTIVO,"Calle 4D #3-30, Montería",Alta,Mediana,94,98.9,Alta,+573157352943,Córdoba,https://mock-ferromap.example/entity/398,A3,Ferreteria,966787312-5,66.3,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_399,cordoba_monteria,Montería,Depósito y Ferretería Del Sinú,8.746549,-75.859634,ACTIVO,"Calle 42B #37-76, Montería",Alta,Mediana,56,55.5,Baja,+573516088783,Córdoba,null,A2,Deposito,962496818-6,81.2,alta,Priorizar activación comercial.,"[""A2""]"
caribe_entity_400,cordoba_monteria,Montería,Ferreeléctricos Todo Obra,8.744490,-75.883487,ACTIVO,"Calle 16 #13-39, Montería",Alta,Grande,88,91.7,Alta,+573510065407,Córdoba,null,A3,Ferreteria,979809473-6,90.2,alta,Priorizar activación comercial.,"[""A2"",""A3""]"
caribe_entity_401,cordoba_monteria,Montería,Ferretería Cordobesa,8.743574,-75.901485,ACTIVO,"Carrera 2B #1-34, Montería",Alta,Pequeña,78,84.0,Alta,+573177989266,Córdoba,https://mock-ferromap.example/entity/401,A3,Ferreteria,963187284-1,60.7,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_402,cordoba_monteria,Montería,Ferreeléctricos Cordobesa Montería,8.754846,-75.870853,VALIDAR,"Carrera 15D #41A-07, Montería",Alta,Mediana,64,66.6,Media,+573104715977,Córdoba,https://mock-ferromap.example/entity/402,A1,Ferreteria,964049895-4,41.9,media,Validar información del establecimiento.,"[""A1"",""A2""]"
caribe_entity_403,cordoba_monteria,Montería,Ferretería y Pinturas El Carmen,8.740583,-75.881724,ACTIVO,"Calle 10 #15B-82, Montería",Alta,Mediana,80,85.3,Alta,+573235012514,Córdoba,https://mock-ferromap.example/entity/403,A1,Ferreteria,944768337-8,59.4,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_404,cordoba_monteria,Montería,Ferretería La Fortaleza,8.753588,-75.906336,ACTIVO,"Calle 10B #13-58, Montería",Alta,Pequeña,85,87.5,Alta,+573050102157,Córdoba,https://mock-ferromap.example/entity/404,A2,Ferreteria,953888575-1,55.4,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_405,cordoba_cerete,Cereté,Depósito La 11,8.888780,-75.789583,ACTIVO,"Carrera 11 #14A-27, Cereté",Media,Mediana,93,100,Alta,+573204659609,Córdoba,https://mock-ferromap.example/entity/405,A1,Deposito,955729432-3,78.8,alta,Realizar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_406,cordoba_cerete,Cereté,Ferrecentro La 10B,8.896710,-75.784314,ACTIVO,"Carrera 10B #23A-98, Cereté",Media,Pequeña,93,90.2,Alta,+573190308269,Córdoba,null,A1,Ferreteria,978822493-3,43.0,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
caribe_entity_407,cordoba_cerete,Cereté,Materiales La Esquina Cereté,8.891000,-75.785025,ACTIVO,"Calle 16A #9Bis-77, Cereté",Media,Pequeña,73,76.7,Media,+573510798984,Córdoba,https://mock-ferromap.example/entity/407,A1,Deposito,945559904-1,65.9,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_408,cordoba_cerete,Cereté,Ferreeléctricos Cassiani y Cía Cereté,8.888403,-75.795888,VALIDAR,"Carrera 20A #14-23, Cereté",Media,Grande,54,48.9,Baja,+573049539516,Córdoba,null,A3,Ferreteria,973142819-4,81.0,alta,Validar información y agendar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_409,cordoba_cerete,Cereté,Materiales Los Alpes,8.890395,-75.786687,ACTIVO,"Carrera 9D #16-58, Cereté",Media,Pequeña,82,96.0,Alta,+573044088867,Córdoba,https://mock-ferromap.example/entity/409,A3,Deposito,942655479-2,50.3,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_410,cordoba_cerete,Cereté,Depósito y Ferretería Santa Rita,8.891838,-75.785359,INACTIVO,"Calle 21 #9B-58, Cereté",Media,Pequeña,78,75,Media,+573140121120,Córdoba,null,A2,Deposito,964012353-4,38.5,baja,Validar estado operativo del establecimiento.,"[""A2""]"
caribe_entity_411,cordoba_cerete,Cereté,Ferrecentro La 10,8.891612,-75.786761,INACTIVO,"Carrera 10 #18-33, Cereté",Media,Mediana,56,65.8,Media,+573019580732,Córdoba,https://mock-ferromap.example/entity/411,A1,Ferreteria,945975129-3,76.0,alta,Verificar reactivación del establecimiento.,"[""A1"",""A2""]"
caribe_entity_412,cordoba_lorica,Lorica,Ferretería y Pinturas El Faro,9.235401,-75.822316,ACTIVO,"Carrera 14E #14B-76, Lorica",Media,Pequeña,95,100,Alta,+573179374738,Córdoba,https://mock-ferromap.example/entity/412,A1,Ferreteria,969733692-8,65.9,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
caribe_entity_413,cordoba_lorica,Lorica,Ferrecentro Ribereña,9.231615,-75.815654,INACTIVO,"Calle 8 #21-28, Lorica",Media,Grande,58,63.8,Media,+573107417546,Córdoba,https://mock-ferromap.example/entity/413,A1,Ferreteria,960217173-1,53.1,media,Verificar reactivación del establecimiento.,"[""A1""]"
caribe_entity_414,cordoba_lorica,Lorica,Ferretería y Pinturas San Francisco,9.240025,-75.811003,ACTIVO,"Carrera 28 #19-86, Lorica",Media,Grande,75,65.9,Media,+573022128011,Córdoba,null,A3,Ferreteria,977773873-4,45.2,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_415,cordoba_lorica,Lorica,Ferreeléctricos La Brisa,9.243120,-75.822402,ACTIVO,"Calle 18C #14-36, Lorica",Media,Mediana,69,84.4,Media,+573213994630,Córdoba,https://mock-ferromap.example/entity/415,A2,Ferreteria,953036641-4,48.9,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_416,cordoba_lorica,Lorica,Ferreeléctricos La Sabana,9.247411,-75.816342,ACTIVO,"Carrera 16 #25A-82, Lorica",Media,Pequeña,82,89.7,Alta,+573234444381,Córdoba,https://mock-ferromap.example/entity/416,A3,Ferreteria,949648937-0,62.2,media,Realizar seguimiento comercial.,"[""A3""]"
